cluster	pdb	uniclust	scop	pfam	full
17370	1	1	1	1	1
17377	1	1	1	1	1
17374	1	1	1	1	1
25368	0	1	0	0	1
25364	1	1	1	1	1
25366	1	1	1	1	1
31395	1	1	0	1	1
32343	0	0	0	0	0
23900	1	1	1	0	1
23905	1	1	1	0	1
32342	1	1	1	1	1
1577	0	1	0	0	1
23909	0	0	0	0	0
11797	1	1	1	1	1
11796	1	1	1	0	1
28393	1	1	1	1	1
20847	0	1	0	0	1
36348	0	1	0	0	1
36347	1	1	1	1	1
25502	0	0	0	1	1
25505	0	0	0	0	0
16637	1	1	1	1	1
42371	1	1	1	1	1
42373	0	1	0	0	1
48337	0	0	0	0	0
16685	0	1	0	0	1
16687	0	1	0	0	1
29095	1	1	1	0	1
24871	1	1	1	1	1
11939	1	1	1	1	1
10353	0	1	0	0	1
2705	1	1	1	1	1
46022	0	0	0	1	1
2707	0	0	0	0	0
2701	1	0	1	0	1
2700	1	1	0	1	1
4886	0	0	0	0	0
33155	1	1	1	1	1
39828	1	1	1	1	1
37550	0	1	0	0	1
9178	1	1	0	1	1
39822	0	1	0	0	1
10686	0	0	0	0	0
10684	0	1	0	1	1
42195	1	1	1	1	1
45763	1	1	1	1	1
42190	0	1	0	0	1
6258	0	1	0	0	1
17084	0	1	1	0	1
17087	0	0	0	0	0
12262	0	1	0	0	1
17088	1	1	1	1	1
33317	0	0	0	0	0
14236	1	1	1	1	1
42996	1	1	1	1	1
15284	0	1	1	0	1
9712	1	1	1	1	1
9717	1	1	1	1	1
9716	1	1	1	0	1
9715	0	0	0	0	0
3474	1	1	1	1	1
18979	1	1	1	0	1
3476	0	0	0	0	0
8014	0	1	0	0	1
3470	0	1	0	0	1
22991	0	0	0	0	0
37439	1	1	1	0	1
37340	1	1	1	1	1
15281	0	1	0	0	1
33395	0	0	0	0	0
37435	1	1	1	1	1
3478	1	1	1	1	1
33392	0	0	0	0	0
37430	0	0	0	0	0
34551	0	0	0	0	0
41312	1	1	1	1	1
41313	0	1	0	0	1
11439	0	0	0	0	0
41316	1	1	1	0	1
41317	1	1	1	1	1
20596	1	1	1	1	1
48269	1	1	1	1	1
41318	1	1	1	1	1
26852	1	1	1	1	1
26853	1	1	1	1	1
26857	1	1	1	0	1
26858	1	1	1	1	1
40041	0	0	0	0	0
7454	1	0	1	0	1
26626	1	1	1	1	1
4249	0	0	0	0	0
9007	1	0	1	1	1
5245	0	0	0	0	0
5247	1	1	1	1	1
1725	1	1	1	1	1
5240	1	1	0	1	1
1720	1	1	1	0	1
15832	1	1	1	1	1
15833	1	1	1	1	1
13139	0	1	0	0	1
50679	1	1	1	1	1
10229	0	0	0	0	0
40268	1	1	1	1	1
40593	0	0	0	0	0
2620	1	1	1	1	1
40597	0	1	1	0	1
40596	0	1	0	0	1
40595	0	1	0	0	1
40594	1	1	1	1	1
14303	0	0	0	0	0
33972	0	1	0	0	1
49736	0	1	0	0	1
18359	1	1	1	1	1
3003	0	1	0	0	1
28466	0	0	0	0	0
28469	1	1	0	0	1
18355	0	1	0	0	1
14309	0	1	0	0	1
18350	0	1	0	0	1
3008	0	0	0	0	0
2414	0	0	0	0	0
45965	1	1	1	0	1
45964	1	1	1	1	1
48486	1	1	1	1	1
48480	1	1	1	1	1
45962	0	1	0	0	1
1581	1	0	1	1	1
45969	0	0	0	0	0
38010	1	1	1	1	1
38013	1	1	1	1	1
7939	0	1	0	0	1
20074	0	1	1	0	1
5481	1	1	1	1	1
7938	0	1	1	0	1
7289	1	1	1	0	1
30376	1	1	1	1	1
21516	1	1	1	1	1
9105	0	0	0	0	0
31530	1	1	1	1	1
31533	1	1	1	1	1
31027	0	0	0	0	0
31537	0	0	0	0	0
31024	0	0	0	0	0
9452	0	1	0	0	1
50412	0	1	0	0	1
31618	1	1	1	1	1
39877	0	1	0	0	1
30754	0	0	0	0	0
24031	1	1	1	1	1
8684	1	1	0	0	1
34855	0	1	0	0	1
50415	1	1	1	1	1
13346	0	0	0	0	0
30578	0	0	0	0	0
23730	0	1	0	0	1
23733	0	1	0	0	1
23738	1	1	1	1	1
27024	1	0	1	0	1
27025	0	1	0	0	1
23228	0	1	0	0	1
27027	1	1	1	1	1
21518	0	1	0	0	1
23221	1	1	1	0	1
23224	1	1	1	1	1
23225	1	1	1	1	1
4458	1	0	1	1	1
30959	0	1	1	0	1
12464	0	1	1	0	1
6414	0	1	0	0	1
12466	1	1	1	1	1
30957	1	1	0	1	1
30950	0	1	0	0	1
30951	1	1	1	1	1
30952	0	0	0	0	0
6412	0	0	0	0	0
7777	1	1	1	1	1
44107	0	0	0	0	0
50840	0	0	0	0	0
35071	0	1	0	1	1
36636	1	1	1	1	1
19487	1	1	1	1	1
36718	1	1	0	0	1
19484	0	1	0	0	1
3913	0	1	0	0	1
3912	1	1	1	1	1
19480	1	1	1	1	1
3918	0	0	0	0	0
34705	0	1	0	0	1
34704	1	1	1	0	1
34707	0	1	0	0	1
8310	0	0	0	0	0
8312	1	1	1	1	1
34708	1	1	1	1	1
9929	1	1	1	1	1
39058	0	0	0	0	0
35255	0	1	0	0	1
50150	1	1	1	0	1
35257	0	1	0	0	1
35258	1	1	1	1	1
39050	1	1	1	1	1
39051	1	1	1	1	1
39056	0	1	1	0	1
36712	0	0	0	0	0
39054	1	1	1	1	1
39055	1	1	1	1	1
216	1	1	1	1	1
19261	0	0	0	0	0
215	1	1	1	1	1
212	1	1	1	1	1
32706	0	1	0	0	1
210	1	1	1	1	1
211	1	0	1	1	1
16767	0	0	0	0	0
16765	1	0	0	1	1
16764	0	0	0	0	0
16763	1	1	1	1	1
16762	1	1	1	1	1
16760	1	0	1	1	1
6087	1	1	1	1	1
22179	1	1	1	1	1
6083	1	1	1	1	1
6081	1	0	1	0	1
21817	0	0	0	0	0
5998	0	0	0	0	0
43818	1	1	0	0	1
43816	1	1	1	1	1
43815	1	1	1	1	1
32282	1	1	1	1	1
30710	1	1	1	1	1
43763	0	0	0	0	0
21812	1	1	1	1	1
21852	1	1	1	1	1
46738	0	1	1	0	1
46084	0	1	0	0	1
46735	1	1	1	0	1
49054	0	1	0	0	1
46089	1	1	1	1	1
46736	1	1	1	1	1
24821	0	1	0	0	1
49050	1	1	1	1	1
24823	1	1	1	1	1
49052	1	1	1	1	1
5941	0	0	0	0	0
3643	1	1	1	0	1
26087	0	1	1	0	1
1637	1	1	1	1	1
26083	0	1	0	0	1
26082	0	0	0	0	0
43109	1	1	1	1	1
11477	0	1	0	0	1
11470	0	1	0	0	1
43103	0	1	1	0	1
43105	0	0	0	0	0
43107	0	1	0	0	1
48710	0	1	1	0	1
5010	1	1	1	1	1
5013	1	1	1	1	1
5016	1	1	0	1	1
5019	1	1	0	1	1
46881	0	0	0	1	1
67	0	1	1	0	1
46885	0	1	0	0	1
46556	1	1	1	1	1
38830	0	0	0	0	0
38836	1	1	1	1	1
17419	0	0	0	0	0
17144	1	1	1	0	1
17415	0	1	0	0	1
17411	0	0	0	0	0
25196	1	1	1	1	1
36756	0	1	0	0	1
36750	0	1	0	1	1
36751	0	0	0	0	0
13308	1	1	1	1	1
4416	0	1	0	0	1
4411	1	1	1	1	1
7708	1	1	1	1	1
919	1	1	1	1	1
9549	0	0	0	0	0
915	1	1	1	1	1
36280	0	0	0	0	0
36281	1	1	1	1	1
36285	0	0	0	0	0
9846	0	1	1	0	1
14826	0	1	0	0	1
14827	1	1	1	0	1
34857	1	0	1	0	1
48674	0	1	0	0	1
45287	0	0	0	0	0
48672	1	1	1	1	1
45281	0	0	0	0	0
48670	0	1	0	0	1
36132	0	1	1	0	1
36135	1	1	1	1	1
36136	0	1	0	0	1
49238	0	0	0	0	0
36138	1	1	1	1	1
15993	0	1	0	0	1
44778	0	1	0	0	1
48575	1	1	1	0	1
45603	0	1	0	0	1
44773	0	0	0	0	0
44772	1	1	1	1	1
44770	1	1	1	1	1
13944	1	0	1	1	1
20332	1	1	1	1	1
41057	1	1	1	1	1
27591	0	1	1	0	1
41501	1	1	1	0	1
27593	0	0	0	0	0
27842	1	1	1	1	1
48013	1	1	1	1	1
48011	1	1	1	1	1
27847	0	0	0	0	0
27844	0	1	0	0	1
27845	0	1	0	1	1
40904	1	1	1	0	1
25059	0	0	0	1	1
40907	0	1	1	0	1
21497	0	1	0	0	1
29257	1	1	1	1	1
29704	1	1	1	1	1
29702	1	1	1	0	1
29701	1	1	1	1	1
11814	0	1	1	0	1
33705	1	1	1	1	1
11816	0	1	0	0	1
18504	1	1	1	1	1
33702	1	1	1	1	1
43867	0	0	0	0	0
18509	0	1	1	0	1
3365	0	0	0	0	0
24196	1	1	1	1	1
37440	1	1	1	1	1
34280	1	1	1	1	1
15153	1	1	1	1	1
15155	1	1	0	0	1
34285	0	1	0	0	1
29930	1	1	1	1	1
39533	1	1	1	1	1
3428	1	1	1	1	1
39535	1	0	1	0	1
39537	1	1	1	1	1
795	0	0	0	0	0
25050	1	1	1	1	1
40685	1	1	1	1	1
31700	0	1	0	0	1
29933	0	1	0	0	1
7166	1	1	1	1	1
7165	0	0	0	0	0
37662	1	1	1	1	1
14859	0	0	0	0	0
33564	1	1	1	1	1
40681	1	1	1	1	1
37888	0	0	0	0	0
37887	1	1	1	1	1
37886	1	1	1	1	1
40680	0	0	0	0	0
8079	0	1	0	0	1
30030	1	1	1	1	1
10003	0	1	0	0	1
12898	1	1	1	1	1
8071	1	1	1	0	1
8070	1	1	1	1	1
8073	1	1	1	1	1
12896	0	1	0	0	1
12891	1	1	1	1	1
12893	0	0	0	0	0
17581	1	1	1	1	1
40676	0	0	0	0	0
44956	0	1	1	0	1
26645	1	1	1	1	1
40673	1	1	0	0	1
39289	0	1	1	0	1
26640	0	1	1	1	1
39286	1	1	1	1	1
39285	0	1	0	0	1
39284	1	1	1	1	1
50309	0	0	1	0	1
398	0	1	1	0	1
50306	0	0	0	0	0
50305	0	0	0	0	0
1111	0	0	0	0	0
1446	1	1	1	1	1
1445	0	1	1	0	1
1112	1	1	1	1	1
1443	1	1	1	1	1
1114	1	1	1	0	1
28078	0	0	0	0	0
28079	0	1	0	0	1
28077	1	1	1	1	1
23035	1	1	1	0	1
23033	1	1	1	1	1
23032	0	1	0	0	1
47903	1	1	1	1	1
47902	1	1	1	1	1
1219	0	1	1	0	1
43463	0	0	0	0	0
2731	0	0	0	0	0
22612	1	1	1	0	1
22614	1	1	1	1	1
22341	1	1	1	1	1
26508	0	0	0	0	0
14955	0	1	1	0	1
26501	1	1	1	1	1
26504	1	0	0	0	1
31909	0	0	0	0	0
27738	1	1	1	1	1
47378	1	1	1	1	1
35835	1	1	1	1	1
38225	0	1	0	0	1
38223	1	0	1	1	1
4724	1	1	1	1	1
28612	0	1	0	0	1
28610	0	0	0	0	0
46592	0	0	0	0	0
28614	0	1	1	0	1
44368	1	1	1	0	1
31907	1	1	1	1	1
14953	1	1	1	1	1
43377	1	1	1	1	1
4788	1	1	1	0	1
4786	0	1	0	0	1
4785	1	0	1	1	1
4783	1	1	1	1	1
4782	0	0	0	0	0
35626	0	1	0	0	1
23693	1	1	1	1	1
19015	0	0	0	0	0
23691	0	0	0	0	0
5822	1	1	1	1	1
23697	1	1	1	0	1
5827	0	1	0	0	1
32933	1	1	1	1	1
5828	1	1	1	1	1
11260	1	1	1	1	1
19018	0	0	0	0	0
45397	0	0	0	0	0
10009	1	1	1	0	1
27885	0	0	0	0	0
45020	1	1	1	1	1
16063	1	1	1	0	1
41014	1	1	1	1	1
618	0	0	0	0	0
25345	0	0	0	0	0
25344	0	0	0	0	0
23968	0	1	1	0	1
39651	0	1	1	0	1
48432	1	1	1	1	1
23963	0	1	0	0	1
9676	1	1	1	1	1
23966	1	1	1	1	1
9677	1	1	1	1	1
39654	1	1	1	1	1
14543	1	1	1	1	1
43595	1	1	1	1	1
198	0	0	0	0	0
25520	1	1	1	1	1
194	0	1	0	0	1
9673	0	0	0	0	0
191	0	1	0	1	1
25529	0	0	0	0	0
6326	1	1	1	0	1
38129	0	1	0	0	1
48044	1	1	1	1	1
42429	0	0	0	0	0
42428	1	1	1	0	1
8661	0	0	0	0	0
42352	1	1	1	1	1
17311	0	1	0	0	1
17313	0	0	0	0	0
17316	1	1	1	0	1
12790	0	1	0	0	1
12791	0	0	0	0	0
12797	1	1	1	1	1
10332	1	1	0	1	1
9157	0	1	0	0	1
10331	0	1	0	0	1
10336	1	1	1	1	1
10337	0	0	0	1	1
9152	1	1	1	1	1
39849	0	0	0	0	0
39848	0	0	0	0	0
2766	1	1	1	1	1
16407	0	1	0	0	1
9489	1	1	1	1	1
9488	1	1	1	1	1
13785	1	1	1	1	1
16958	0	0	0	0	0
9482	0	1	0	0	1
7902	1	1	1	1	1
9480	1	0	1	1	1
7905	1	1	1	1	1
9485	1	1	1	1	1
6270	1	1	1	1	1
6273	0	1	0	0	1
31626	0	0	0	0	0
21190	1	1	1	1	1
21191	1	1	1	1	1
21196	0	1	0	0	1
21197	1	1	1	1	1
20823	0	0	0	0	0
20822	0	1	0	0	1
20824	1	1	1	1	1
20827	1	1	1	0	1
240	0	1	1	0	1
12785	0	0	0	0	0
9732	0	0	0	0	0
9734	0	0	0	0	0
9739	0	0	0	0	0
13536	1	1	1	1	1
31447	0	1	0	0	1
49266	0	1	1	0	1
19964	1	1	1	1	1
21443	1	1	1	1	1
46942	1	1	1	1	1
49263	0	1	0	0	1
46940	1	1	1	1	1
21331	1	1	1	1	1
21448	1	1	1	1	1
24129	0	1	1	0	1
37418	0	0	0	0	0
37419	1	1	1	1	1
3452	1	1	1	1	1
853	1	1	1	1	1
13121	1	0	1	0	1
3458	1	1	1	1	1
22971	1	1	1	0	1
22972	0	0	0	0	0
41339	1	1	1	1	1
41998	1	1	1	1	1
41999	0	1	0	0	1
45368	0	1	0	0	1
41994	0	1	0	0	1
41995	1	1	1	1	1
48244	0	0	0	0	0
41991	1	1	1	1	1
48241	0	1	0	0	1
26878	0	0	0	0	0
40068	0	1	0	0	1
26871	0	1	0	0	1
26873	1	1	1	1	1
33740	1	1	0	1	1
14149	0	0	0	0	0
14148	1	1	1	1	1
33741	1	1	1	1	1
14143	0	0	0	0	0
8408	0	1	0	1	1
41196	1	1	1	1	1
41193	1	1	1	0	1
8901	0	1	0	0	1
5226	1	1	1	1	1
8900	1	1	1	1	1
13113	0	1	0	0	1
36069	0	0	0	0	0
18672	1	0	1	0	1
33919	1	1	1	1	1
33918	1	1	1	1	1
14499	1	1	1	1	1
14498	0	0	0	0	0
17940	0	0	0	0	0
17942	0	0	0	0	0
3064	0	0	0	0	0
28447	1	1	1	1	1
18677	1	1	1	1	1
14365	0	1	1	0	1
33914	1	1	1	1	1
33917	1	1	1	1	1
14366	0	0	0	0	0
19560	1	0	0	1	1
8403	1	1	1	1	1
27475	0	0	0	0	0
1436	0	0	0	0	0
20318	0	1	0	0	1
38036	1	1	1	1	1
38035	1	1	1	1	1
8405	1	0	1	0	1
4267	1	1	1	1	1
16396	0	1	0	0	1
34676	1	1	0	1	1
11188	0	0	0	0	0
16395	0	0	0	0	0
47592	1	1	1	0	1
44812	1	1	0	1	1
47594	0	1	0	1	1
9819	0	1	0	0	1
4816	1	1	1	0	1
28276	0	0	0	0	0
40245	0	1	0	0	1
29062	0	0	0	0	0
40241	0	0	0	0	0
8737	1	1	1	1	1
29068	0	1	0	0	1
23200	1	1	1	1	1
1305	1	1	1	1	1
47042	1	1	1	1	1
23203	1	1	1	1	1
47044	1	1	1	1	1
28918	0	1	0	0	1
1302	0	0	0	0	0
23755	1	1	1	1	1
50538	0	0	0	0	0
1308	0	0	0	0	0
28910	1	1	0	0	1
28912	1	1	1	1	1
48811	0	1	0	0	1
48814	1	1	1	1	1
27045	0	1	0	0	1
491	1	0	0	1	1
50193	1	1	1	1	1
30939	0	1	0	0	1
12403	0	1	0	0	1
30931	0	1	0	0	1
6477	1	1	1	1	1
50028	1	1	1	1	1
6474	1	1	1	1	1
31041	0	1	1	0	1
31516	0	0	0	0	0
50792	0	0	0	0	0
50821	1	1	1	1	1
31513	0	0	0	0	0
31044	1	1	1	1	1
50796	1	1	1	0	1
31510	1	1	1	1	1
7755	1	1	1	1	1
50799	0	0	0	0	0
7757	0	1	0	0	1
50829	1	1	1	1	1
7753	0	1	0	1	1
37078	1	1	1	1	1
12141	1	1	1	1	1
32894	1	1	1	1	1
32545	0	0	0	0	0
32546	0	1	0	0	1
32541	1	0	1	0	1
32542	1	1	1	1	1
34722	1	1	1	0	1
34720	0	0	0	0	0
34725	1	1	1	1	1
34724	1	1	1	1	1
6717	1	1	1	1	1
34728	1	1	1	1	1
6710	0	0	0	0	0
9906	1	1	0	1	1
39073	0	0	0	0	0
39075	1	1	1	1	1
9900	0	1	0	0	1
39078	0	1	0	0	1
39079	0	0	0	0	0
30697	0	0	0	0	0
24462	1	1	1	1	1
11089	0	0	1	0	1
50176	1	1	1	1	1
24469	0	1	0	0	1
50171	0	0	0	0	0
14810	0	0	0	0	0
17641	1	1	0	1	1
33749	0	0	0	0	0
32761	0	1	0	0	1
32764	1	1	1	1	1
32767	1	1	1	1	1
19206	0	0	1	0	1
22153	1	1	1	1	1
22157	1	1	1	1	1
27405	1	1	1	1	1
13755	0	1	0	0	1
13754	0	0	0	0	0
19285	1	1	1	1	1
4040	1	1	1	1	1
13750	1	0	1	1	1
13753	1	1	1	1	1
26316	0	0	0	0	0
13758	0	1	0	0	1
5585	0	0	0	0	0
43749	1	1	1	1	1
43290	1	1	1	0	1
25752	0	1	0	0	1
25753	1	1	1	1	1
43746	1	1	1	1	1
43297	0	0	0	0	0
40017	0	0	0	0	0
21839	0	1	0	0	1
3664	1	1	1	1	1
46719	0	0	1	0	1
49078	1	1	1	1	1
24803	1	1	1	1	1
24802	0	0	0	0	0
24800	1	1	0	0	1
24805	0	0	0	0	0
21836	1	1	1	1	1
21862	0	0	0	0	0
43126	1	1	1	1	1
43125	1	1	1	1	1
43123	1	1	1	1	1
43120	0	0	0	0	0
2576	1	0	0	1	1
43128	1	1	1	1	1
47115	0	0	0	0	0
11459	1	1	1	1	1
11455	0	0	0	0	0
11450	1	1	1	1	1
11451	1	0	1	1	1
17435	0	0	0	0	0
17437	1	1	1	1	1
17431	0	1	1	0	1
5038	0	0	0	0	0
3599	0	0	0	0	0
23827	1	1	1	1	1
17439	0	1	0	0	1
4433	1	1	1	1	1
13323	0	1	0	0	1
38583	1	1	1	0	1
17123	0	0	0	1	1
38580	1	1	0	1	1
4439	1	1	1	1	1
13329	1	1	1	1	1
977	1	1	1	1	1
46652	0	1	0	0	1
36730	0	1	1	0	1
36731	0	0	0	0	0
971	0	1	0	0	1
979	1	1	1	1	1
978	1	1	1	0	1
46656	0	0	0	0	0
11497	1	1	1	1	1
48654	1	0	1	1	1
48657	0	1	0	0	1
46307	0	0	0	0	0
20128	0	1	0	0	1
48388	0	1	0	0	1
48380	0	0	0	0	0
48381	1	1	1	1	1
48387	1	1	1	0	1
44712	0	0	0	0	0
44715	1	1	1	1	1
39986	1	0	0	1	1
46577	1	1	1	1	1
46575	1	1	1	0	1
49382	1	1	1	1	1
26032	0	0	0	0	0
42650	0	1	1	0	1
46579	0	1	0	0	1
46578	0	0	0	0	0
45004	0	0	0	0	0
41070	0	1	1	0	1
45002	0	0	0	0	0
41076	0	1	0	0	1
27866	1	1	1	1	1
8756	0	0	0	0	0
27869	0	0	0	0	0
45009	1	1	1	1	1
2824	1	1	1	1	1
10477	0	0	0	0	0
10476	1	1	1	1	1
50346	0	1	1	0	1
2827	0	0	0	0	0
24092	0	0	0	0	0
13029	1	1	1	1	1
29273	1	1	1	1	1
39677	1	1	1	1	1
35992	1	1	1	1	1
33762	1	1	1	1	1
33763	0	1	0	0	1
8924	1	1	1	1	1
37069	1	1	1	1	1
8922	0	0	0	0	0
11874	1	1	1	1	1
8920	1	1	1	1	1
37065	1	1	1	1	1
18834	0	1	0	0	1
33769	0	0	0	0	0
18523	1	1	1	1	1
28011	1	1	1	1	1
18832	1	1	1	1	1
30582	1	1	1	1	1
30580	1	1	1	1	1
34269	1	1	0	1	1
30235	1	1	1	1	1
30234	1	1	1	1	1
30589	0	1	1	0	1
34265	1	1	1	1	1
15172	0	0	0	0	0
30232	1	0	0	1	1
267	1	1	1	1	1
3385	1	1	1	1	1
29184	1	1	1	1	1
39519	1	1	1	1	1
29186	0	0	0	0	0
39517	1	1	1	0	1
39514	1	1	1	1	1
39511	0	0	0	0	0
14759	1	1	1	1	1
49924	1	1	1	1	1
49927	0	0	0	0	0
49926	0	1	1	0	1
49923	1	0	0	0	1
49922	1	1	1	1	1
31722	0	0	0	0	0
37609	1	1	1	1	1
37608	1	0	1	0	1
46879	1	1	0	1	1
1684	1	1	1	1	1
1687	1	1	1	1	1
33589	0	0	0	0	0
33584	0	1	0	0	1
37605	1	1	1	0	1
18786	0	1	0	0	1
37607	0	0	0	0	0
18784	0	1	1	0	1
30059	0	1	0	0	1
30058	0	0	0	0	0
34002	0	1	0	0	1
14382	0	1	0	0	1
30054	1	0	1	1	1
30057	1	1	1	1	1
50361	0	0	1	0	1
7473	1	1	0	0	1
21941	0	0	0	0	0
22808	0	0	0	0	0
40656	1	1	1	0	1
40650	0	0	0	0	0
40652	1	1	1	0	1
22772	0	1	0	0	1
14773	0	1	0	0	1
49316	0	1	0	0	1
24254	1	1	0	0	1
19402	0	0	1	0	1
24250	1	1	1	1	1
47921	0	1	0	0	1
28581	1	1	1	1	1
47927	0	1	0	0	1
47926	0	0	0	0	0
24785	0	0	0	0	0
24780	1	1	1	1	1
4238	1	1	1	1	1
4237	1	1	1	1	1
31185	0	1	0	0	1
13924	1	1	1	1	1
13922	0	1	0	0	1
31181	0	0	0	0	0
31183	0	1	0	0	1
43712	0	1	0	0	1
5593	1	1	1	1	1
28633	1	0	0	0	1
5594	1	1	1	0	1
16931	1	1	1	1	1
19790	0	1	0	0	1
1404	1	1	1	0	1
38200	0	1	0	0	1
8862	0	0	0	0	0
31984	0	1	1	0	1
50584	0	1	0	0	1
35357	1	1	1	1	1
318	1	0	1	0	1
35602	0	1	1	0	1
31982	0	0	0	0	0
13693	0	1	0	0	1
313	1	1	1	1	1
42563	1	1	1	1	1
35359	0	0	0	0	0
35358	1	1	1	1	1
314	1	0	1	1	1
11201	0	1	0	0	1
13907	1	1	1	1	1
7216	1	1	1	1	1
43355	1	1	1	1	1
43357	1	1	1	1	1
27789	1	1	1	1	1
22367	0	1	0	0	1
22360	1	1	1	0	1
22362	1	1	1	1	1
22363	0	0	0	0	0
27785	0	1	0	0	1
22369	1	1	1	0	1
10711	1	1	1	1	1
25326	0	0	0	0	0
23416	0	0	0	0	0
40974	1	1	1	0	1
7721	0	1	0	0	1
23419	0	0	0	0	0
23948	1	1	1	1	1
12228	1	1	1	1	1
27251	0	1	0	0	1
27250	0	1	0	0	1
37347	1	0	1	1	1
27259	0	1	0	0	1
22091	0	1	0	0	1
6219	0	1	0	0	1
8699	0	1	1	0	1
2690	0	0	0	0	0
12229	1	1	1	1	1
6934	1	1	1	1	1
3819	0	1	0	0	1
2291	1	1	1	1	1
19697	0	0	0	1	1
32374	1	1	1	0	1
19693	0	0	0	0	0
32370	1	1	1	1	1
32371	0	1	0	0	1
50444	1	0	0	1	1
23636	0	1	1	1	1
14654	1	1	1	1	1
42403	1	1	1	1	1
19769	1	1	1	1	1
10916	1	1	1	1	1
10917	1	1	1	1	1
10915	1	1	0	1	1
50445	1	1	0	1	1
35863	1	1	1	1	1
17333	0	1	0	0	1
15702	1	1	1	1	1
17330	0	0	0	0	0
9133	1	1	1	1	1
7293	1	1	1	1	1
9136	1	1	1	1	1
10648	1	1	1	1	1
7921	1	1	1	1	1
7298	1	1	1	1	1
39866	1	1	1	0	1
10315	0	0	0	0	0
10316	0	1	0	0	1
7929	0	0	0	0	0
16426	0	0	0	0	0
16427	1	1	1	1	1
16420	1	1	1	0	1
9757	1	1	1	1	1
6297	0	0	0	0	0
6295	1	1	0	1	1
14755	0	0	0	0	0
6291	1	1	1	1	1
26124	0	0	0	0	0
26122	1	1	0	1	1
26123	1	1	1	1	1
20809	1	1	1	1	1
43456	0	0	0	0	0
20801	0	1	0	0	1
26129	1	1	1	1	1
39311	1	0	1	0	1
40889	1	1	1	0	1
37471	0	0	0	0	0
21318	1	1	0	1	1
37477	0	0	0	0	0
49718	0	1	0	0	1
37475	0	0	0	0	0
49714	0	1	0	0	1
46967	0	1	0	0	1
49240	0	1	0	0	1
49242	0	0	0	0	0
49243	0	1	0	0	1
3438	0	0	0	0	0
38447	0	1	0	0	1
17597	1	1	1	1	1
3430	1	1	1	1	1
3432	0	0	0	0	0
3433	0	0	0	0	0
3435	1	1	1	1	1
3436	0	0	0	0	0
2743	1	0	0	1	1
4596	0	0	0	0	0
4849	1	1	0	0	1
2747	0	0	0	0	0
4844	1	1	1	1	1
4845	0	0	0	0	0
4598	0	1	0	0	1
4599	0	0	0	0	0
4840	1	1	1	1	1
4842	0	0	0	0	0
44522	0	1	1	0	1
44520	0	1	1	0	1
18936	0	1	1	0	1
44524	0	1	0	0	1
11999	0	0	0	0	0
5203	0	0	0	1	1
5207	1	1	1	1	1
5206	0	1	1	0	1
18930	0	1	0	0	1
14161	1	1	1	1	1
11992	0	0	0	0	0
11995	1	1	1	0	1
14166	1	1	1	0	1
14165	1	0	1	0	1
31075	1	1	1	1	1
13179	0	0	0	0	0
43452	1	1	1	1	1
30079	1	1	1	1	1
50296	0	0	1	0	1
33936	0	0	0	0	0
33247	1	1	1	1	1
18313	1	1	1	1	1
18643	0	1	0	0	1
11196	0	1	0	1	1
4564	0	0	0	0	0
37298	1	1	1	1	1
37309	1	1	1	1	1
3048	0	1	1	0	1
38053	1	1	1	1	1
38052	1	1	1	0	1
38058	1	1	1	1	1
17928	1	1	0	0	1
3042	0	0	0	0	0
42698	1	1	1	1	1
27419	1	1	1	1	1
45928	1	1	1	0	1
42699	0	1	0	0	1
34928	1	1	1	0	1
44255	0	1	0	0	1
27411	0	0	0	0	0
36390	1	1	1	1	1
34927	0	0	1	0	1
34920	0	0	0	0	0
32144	1	1	1	1	1
40002	1	1	1	1	1
44031	1	1	1	1	1
44032	1	1	1	1	1
1095	0	0	0	0	0
1096	0	1	0	0	1
1097	0	1	0	0	1
1093	1	1	1	1	1
22679	0	1	0	0	1
41714	0	0	0	0	0
41715	0	1	0	0	1
41713	1	1	0	1	1
41719	1	1	0	0	1
15693	0	1	0	0	1
29048	0	1	1	0	1
29044	1	1	1	0	1
29517	0	0	0	0	0
29047	0	0	0	0	0
29041	0	0	0	0	0
29511	1	1	1	1	1
1323	0	0	0	0	0
1325	1	1	1	1	1
23771	0	0	0	0	0
1328	1	1	1	1	1
47717	0	0	0	0	0
47710	0	1	1	0	1
23775	1	1	1	1	1
28935	0	0	0	0	0
12420	0	0	0	0	0
15437	0	0	0	0	0
12423	0	1	0	0	1
6903	0	0	0	0	0
15345	1	1	1	1	1
30916	1	1	1	1	1
48830	0	0	0	0	0
15349	0	0	0	0	0
8136	0	0	0	1	1
27063	0	1	0	0	1
15438	0	0	0	0	0
24911	1	1	1	1	1
33923	1	1	0	1	1
11224	1	1	1	1	1
46420	1	1	1	0	1
26970	0	1	0	0	1
50778	1	1	1	1	1
35030	1	1	1	1	1
50801	0	1	0	0	1
31065	1	1	0	1	1
35035	1	1	1	1	1
50806	1	1	0	1	1
7734	1	1	1	1	1
19198	0	0	0	0	0
19442	1	1	1	0	1
19193	1	1	1	1	1
19447	1	1	1	0	1
19445	0	0	0	0	0
19444	1	1	1	1	1
34749	1	1	1	1	1
8350	1	1	1	1	1
34740	0	1	0	0	1
8352	1	1	1	1	1
8355	1	1	1	1	1
34746	0	0	0	0	0
40089	0	1	0	0	1
35290	0	0	0	0	0
35291	0	0	0	0	0
39098	0	1	0	0	1
